word,score,freq
voracious,1.2540764783043414,34
obsolescence,0.5324278604239225,34
restrooms,0.0027423578430898,34
feather,-1.7413116616662592,34
nucleus,-1.9363304725848136,34
arrows,0.2723493071389384,34
rita,-6.710848449729383,34
gravitate,5.12793526193127,34
cruising,-3.3082582165661734,34
orthodoxies,2.663208811543882,34
unbalanced,0.8532669947016984,34
micromanagement,-9.46977839351166,34
internationalism,1.6832708035362884,34
acumen,1.4714548027259298,34
cropland,-0.9441156461834908,34
tribunals,-7.663180443225428,34
blond,-6.198014561086893,34
pops,-3.503335713292472,34
tacky,-0.0195089897606521,34
technocracy,0.1125105263199657,34
madam,-9.217772454256192,34
sweatshop,-1.0546748582273722,34
exemplar,3.981081523321336,34
ipod,-3.065654081714456,34
determinant,2.90396220528055,34
buster,-6.724924081936479,34
faulkner,-8.824719400261529,34
hastened,-5.201206161233131,34
sues,-7.908322172472253,34
dessert,-7.095537753542885,34
mercantile,3.058247320353985,34
graceful,0.512695443816483,34
valuations,10.64772167400224,34
dixon,-9.638311636867002,34
occasioned,-1.1438550117309203,34
trotsky,-5.8644615861121565,34
interstates,-2.7866420866921544,34
slovakia,-6.803492677601753,34
rooney,-10.461907078744844,34
fictions,1.401740466215415,34
carmel,-14.463160736486316,34
theologian,-8.190815355628729,34
disposing,6.373529767326545,34
perplexed,-4.909077332937159,34
wharton,-5.286987472674809,34
protestantism,1.145123720867559,34
pronouncement,-5.225657532457262,34
scissors,-2.0919412304647267,34
landmarks,-3.878911512554623,34
outlived,2.388612496200949,34
ensconced,-6.083525698166341,34
errs,-4.685641218457022,34
overuse,8.013263273634948,34
hatched,-6.077809235081077,34
trumbo,-9.387112892232835,34
overreaction,2.365958268987015,34
frankfurter,-12.562839043326676,34
frills,1.872924830939155,34
auctioned,-2.0697858195053414,34
irreverent,-1.5402880302863196,34
redeemable,2.107667677337304,34
assiduously,-0.4252006751485169,34
adhered,5.118303423281759,34
unacknowledged,0.0247855225752573,34
faxes,-5.225366328842938,34
sufferers,2.7891952769714408,34
baird,-9.53744244913105,34
thinner,5.5605594593216665,34
intergenerational,2.755612607346848,34
obedient,0.0463717179372906,34
effected,3.493478816584684,34
tacoma,-10.283322606468571,34
eternity,0.1079529556445777,34
econ,-0.4157197130843997,34
erhard,-1.2036894562188536,34
credulous,-5.352285763015971,34
fullerton,-8.03270937083289,34
norepinephrine,4.10727113194298,34
thrills,2.952896203220007,34
concur,0.5880052042193711,34
compatibility,4.140848184935749,34
throwback,0.6025449400767684,34
calcium,2.363918525108602,34
shultz,-10.794146320782602,34
campos,-1.5718892454751767,34
schmoke,-12.427040308946744,34
isolationists,-5.528886401094496,34
insull,-5.8715710826800205,34
politicking,-7.777623658344964,34
mentors,-1.7842296547896694,34
faraway,0.5852997705806047,34
sacks,-4.928917015786283,34
berle,-3.6716538874898106,34
doling,-1.8122909957310185,34
patai,-3.3123144985875115,34
relativity,3.0887823086231947,34
spaceflight,-1.1748436863999814,34
vaughn,-8.272611653897911,34
rutan,-8.668400969356298,34
neutralize,-2.0843485046643764,34
throwaway,-0.8974091353593394,34
refine,4.851188672706485,34
koestler,-1.605391874909401,34
blip,0.0186367976712062,34
o'sullivan,-10.509064499055969,34
foreground,-0.303134387708269,34
blum,-7.114151781483088,34
personae,1.243966729438398,34
maids,-1.5848829058231786,34
doonesbury,-4.573124948889017,34
kerrey,-12.056691700126976,34
coons,-4.294818835798651,34
linden,-3.46291337441653,34
crutcher,-7.449299946427345,34
hines,-5.379856285988353,34
steagall,-4.083075097994879,34
simons,-4.707185699371621,34
zakarian,0.1035811183974146,34
hiss,-5.606929181580199,34
garreau,-2.843045828398317,34
klee,-8.260338173771743,34
nicu,-9.370096642989663,34
huckleberry,-2.830724716593977,34
hamtramck,-2.3518589241430163,34
caldicott,-3.02270395832602,34
colosio,-14.291868090280332,34
cipro,-3.370577825931832,34
punjabi,-8.566218366322573,34
dunifer,-8.377749981358647,34
zhuman,-9.719739203341303,34
perdue,-15.509720839560032,33
unveil,-10.010327120311558,33
slay,-3.600104513578117,33
michele,-9.878521064063534,33
plowed,-3.403830168070272,33
deportations,-8.394317479920574,33
ambush,-8.781668305862695,33
spotty,-2.884623404577724,33
silently,-6.5691472553880885,33
breakdowns,1.5116304361727089,33
lori,-12.981100015720584,33
olsen,-10.01592983258888,33
bioethicist,-6.707984435139224,33
briefings,-8.120826471305918,33
cornyn,-11.110583672882058,33
envious,-3.0420524832443334,33
payout,0.1432632380165159,33
mcculloch,-6.501896710600704,33
bushes,-5.315139867248945,33
retraction,-9.077797535341231,33
exoneration,-3.1260121763916686,33
hurled,-8.261958250310272,33
implicate,-2.24397558288183,33
strait,-5.082182392477989,33
statehood,-8.359238412464038,33
francois,-10.645689697412308,33
outages,-1.8344780378974972,33
playful,1.6030917459866032,33
normalcy,-3.671964726410806,33
upwardly,0.9370035522151738,33
hijackers,-9.211731334915385,33
jama,-8.72798140021041,33
defected,-7.614902129163966,33
fiorina,-13.94051796849817,33
assassinate,-9.09386192727834,33
benefitted,1.48720961692743,33
nope,-3.2940949769690637,33
comprehensible,6.862709448905662,33
booked,-5.232132270582952,33
malaysian,-7.208035297458991,33
inundated,-2.57049204967916,33
culpable,-2.5013023221399635,33
courtrooms,-7.657657015137374,33
deepened,0.711955479637254,33
unsigned,-8.984988833311945,33
tarnished,0.3397070658393204,33
newscasts,-5.52231637109071,33
replay,-4.852164632640779,33
governorship,-14.361161916749552,33
absolutism,3.705686965957284,33
bottoms,-5.283917893422768,33
centric,2.9379536525812,33
brzezinski,-9.807927564019336,33
chicagoans,-2.5009259209036827,33
allay,-0.5539149011019617,33
bondholders,-4.297729700105265,33
depositions,-7.364059109444497,33
handily,-12.324116839678029,33
rigors,5.337591789779253,33
ukrainians,-2.2284176549874246,33
affidavits,-10.801758113782853,33
mole,-5.803718820097856,33
harley,-9.154769807588307,33
fractious,-4.660993519006297,33
yoke,3.064913767273538,33
schoolyard,-9.184575962251984,33
procession,-5.6440170938149095,33
misused,4.006026477785781,33
dove,-5.89206410269253,33
compton,-9.614622211549433,33
reckon,-0.3069230400724336,33
raison,-5.2360490555875,33
claimants,-4.34047628287226,33
plowing,-1.0575883673736826,33
contemporaneous,-5.269395865267143,33
terrorized,-4.180066502885893,33
elena,-10.699737822869793,33
exerts,0.3639178133453242,33
unbound,-6.852001983090304,33
fathers',-3.244397417875007,33
proxies,-1.3633504820754752,33
brouhaha,-7.858294367790222,33
sailor,-4.165849804179743,33
intermediary,1.662411134922877,33
reconciling,-3.229055899486412,33
washes,0.3181178802624345,33
atypical,2.102503666188568,33
snapshots,-1.025669175432995,33
vitriolic,-4.044760716613382,33
revolting,-2.5512826901394874,33
heeded,-2.802792326081544,33
naturalized,-5.06279243750032,33
turbines,-0.2498861039057374,33
stained,-1.7739531714469194,33
gazing,-7.411818850785494,33
bitten,-2.047460437985137,33
retort,-1.0182872251607478,33
capitalizing,-3.634562629042193,33
ancestor,-1.52023233944783,33
confluence,1.1033312525833026,33
rushes,-4.873034173157066,33
theorized,-0.7139610042795539,33
flatter,3.8386185131967063,33
roar,-5.094989964971319,33
syrup,2.531569002661854,33
aggregation,1.3803078290075064,33
ghastly,-2.3012526342645288,33
stats,-1.3283906646538526,33
unbeknownst,-3.013818865525536,33
goliath,-3.990651047191932,33
gracefully,-4.617327043466503,33
misdirection,-1.5016249428736046,33
credential,-0.8098348745843396,33
workout,-7.891300048679113,33
flashes,-1.9710063787642864,33
follower,-3.588630942744203,33
tractor,-3.115954828914255,33
underrepresented,-1.2592547910753638,33
squander,1.7030858017969877,33
unnerving,0.5020104640861973,33
littleton,-12.820770290214568,33
gainesville,-11.483396537019871,33
roughshod,-3.942485365201719,33
reining,-0.2117140805348754,33
tick,0.1645609000697732,33
subverted,2.6020457544364035,33
lewis',-4.695073846844025,33
maimed,-3.703574168961495,33
observatory,-7.710003311280161,33
receded,-1.5346965516218916,33
fahrenheit,-2.5178901804611087,33
howell,-12.72060869866982,33
stipulate,-2.311567551456392,33
mapped,-2.072591580217704,33
priesthood,0.1261080303229391,33
gradualism,-2.8356754281558096,33
bribed,-6.926024898537435,33
chopped,-2.693623324390501,33
thicket,1.8941027185646817,33
nissan,-5.043492281343788,33
browsers,-0.695518720895052,33
rimensnyder,-9.721799879800528,33
acheson,-14.732552425935864,33
tranquility,3.06249456317164,33
shack,-3.791754312143894,33
trojan,-2.939461363173905,33
stew,0.2562719102716073,33
surest,0.1765992413274943,33
emulated,-1.5578954522497952,33
symphonies,0.4947251217090525,33
stylized,0.8549109591403976,33
servile,-2.354120705276728,33
darpa,0.0400241825846023,33
meritocracy,4.287046556477435,33
tulane,-5.310136955231428,33
brevity,0.3016229860950261,33
educations,0.1956733879633247,33
anal,-0.0427186446031555,33
ovens,-0.1246026586741209,33
hookers,-5.0739978747442365,33
cruelly,-3.88250949443318,33
clyde,-10.22349055367522,33
enlistment,-1.011111000785604,33
reread,-2.905059809563681,33
convinces,1.3998040861915797,33
sartre,-4.188734827563167,33
upton,-5.186281456146389,33
restrictionist,-3.402773920912296,33
residents',3.834133765194565,33
acquiesce,-3.5413879541447386,33
fooling,2.9637887589633465,33
frustrate,0.8951402718084864,33
habitually,-3.1694013594024,33
horgan,-0.9288350448478012,33
perle,-5.287853974383324,33
lipstick,0.6174551594303921,33
preempt,-2.977839952800423,33
suitably,-1.042679167119786,33
legit,-3.487588721443899,33
spousal,-1.2850782088935375,33
scolds,-5.000551751931198,33
breezy,-6.096008994267322,33
bismarck,-5.960319358739071,33
detest,3.667785185039975,33
syndicates,-0.8104694061912596,33
unspoken,0.5152735496521927,33
drugged,-4.273969080299139,33
fishers,-2.8596434327191678,33
emitting,3.454162299633026,33
gibbs,-13.26765589346178,33
adventurers,-1.0423249527812004,33
holdout,-5.975142418086762,33
quincy,-12.99208581726998,33
solitude,2.7623802050948143,33
unneeded,-1.1327880145981908,33
pitiful,-1.540448838379234,33
wasson,-4.23759921011515,33
earnestly,-7.425423104315996,33
counterfactual,-2.105324275093153,33
stunted,4.269080248021055,33
pooled,2.392920282203704,33
symbolized,-6.418115203850903,33
babylon,-7.081648973049596,33
biometric,-1.793127064825967,33
commie,-3.3356633603107184,33
tufts,-4.46617506723851,33
dummies,-6.523368766065687,33
haynes,-11.119233030622128,33
populate,-0.763011340983212,33
commies,-1.0457718895049766,33
nova,-8.124621669354383,33
criminologists,-3.0248105585342278,33
astounded,-5.783803213853389,33
newsman,-10.56189624592662,33
alters,1.3491781437041936,33
ernsberger,-7.593513089697808,33
natures,8.375146519392729,33
buzzwords,3.1617099448340014,33
comical,-3.8540446325787343,33
overstates,-0.4007965519558638,33
replica,-2.4873229997465387,33
sine,5.072970275883563,33
superstitious,-0.2157532224809983,33
baloney,-4.666548489127308,33
walkman,-3.807361391314771,33
reflex,4.183813178562559,33
moods,4.977439497190062,33
illuminated,0.1852890723384916,33
cybernetic,0.811430338457285,33
knoxville,-7.733847394585609,33
disregarded,-4.353947063151281,33
gothic,-0.6226004832424223,33
cohabitation,0.4610151995439082,33
weep,-6.783817488467321,33
crossover,-4.344962580362335,33
fallible,3.3754061441868544,33
wayward,-5.452475190453697,33
outlay,2.5664896340458654,33
orphanage,-4.2948411664692685,33
misallocation,5.950128348718863,33
sans,-5.015794031904079,33
valentine,-9.780961620854214,33
saddle,-4.649433188838884,33
bock,-10.14123142074095,33
gambler,-6.2948564690887,33
shannon,-7.305059231934138,33
blended,3.3796123617794365,33
engrossing,0.1615617483621463,33
uneconomic,5.660224845632911,33
aron,-7.111490999348462,33
ancestral,1.8068915877956897,33
responsiveness,3.9479964041383937,33
tenacious,1.4106719214469194,33
didactic,5.159199581481516,33
reportage,-0.5334674440673552,33
mush,1.286268589552492,33
naturalism,1.1693783842783887,33
credentialed,0.9820399981690572,33
farrar,-5.613273352151737,33
macavoy,-6.235927585599711,33
typed,-7.7359882444143295,33
lifeboat,-5.668843054911122,33
tugwell,-6.568275462719612,33
caterpillar,-7.033325040247291,33
harroff,-15.99714676401345,33
kevorkian,-6.570759344729595,33
entrapment,-4.143850307678804,33
sarcasm,-0.095686873071827,33
subcontractors,-0.8482474545016885,33
bigelow,-6.078934298595414,33
skiing,-4.955329965800047,33
bereft,5.983176153386012,33
epithets,-1.440830407605972,33
hyperactivity,2.224606596515514,33
prism,-1.8716589871328324,33
drip,0.1463610329665243,33
lettuce,-2.192069467477268,33
skim,-2.523976490832865,33
nationalities,-1.2174272805568762,33
hinton,-5.086989822913893,33
stratton,-10.788216274697334,33
visualize,2.6982654586900026,33
pleasurable,5.332492679008283,33
rubies,2.6592106739990413,33
complimentary,-3.677301518619061,33
marquis,-7.032390225096606,33
herbs,3.182428127154708,33
higgins,-10.106932003516704,33
bogeyman,-0.3677971009165048,33
saloon,-7.573515946045518,33
synanon,-2.5924736951710656,33
scarlet,-6.79565860144794,33
sarbox,-0.3267419252370018,33
mailers,-5.639845338882878,33
cultured,5.435328780440614,33
postgraduate,-2.7543679839582182,33
garments,-1.4993575240223436,33
vegetation,1.8260471445973965,33
pournelle,-3.557889999821782,33
pathos,3.0354303339263424,33
calamitous,-3.333462890062947,33
kolodny,-4.41902358783409,33
frenchman,-4.696413402212784,33
infrequently,-1.9520007993560284,33
himmelfarb,-1.642001884058118,33
bipolar,3.519634486408904,33
groucho,-1.949416971183382,33
infiltration,-2.1517543036607094,33
clutter,-0.4666985510848462,33
naam,0.1422832052921876,33
cruse,0.2834052649559453,33
seasteaders,-3.836369807831943,33
orientalist,5.140392249915749,33
durbin,-13.549820671789348,33
firefighter,-8.414253917755559,33
saunders,-6.685955311404541,33
evict,-1.3686011470854282,33
hardt,0.6266205138526857,33
schell,-4.972734219627455,33
fabians,1.8528585788590133,33
hofstadter,-6.046190111461328,33
ture,-9.772969760932028,33
intersectionality,-1.3283483441919088,33
degrandpre,0.8470203188189771,33
swoop,-3.93501523998566,32
fulton,-11.618528708815576,32
revocation,-3.525230263127014,32
firebrand,-5.917296233586967,32
unaffordable,1.0961095879320055,32
harris',-4.879132776055485,32
congresswoman,-15.018411932745948,32
melania,-9.535144910681993,32
nepal,-9.75629414874129,32
wray,-13.573113541700875,32
jamal,-10.943528844276443,32
outsized,-2.841394332586788,32
stampede,-5.903982904041186,32
hallways,-3.5096838793251663,32
blaze,-9.66330800857395,32
restroom,-4.587123382952996,32
supremacist,-6.790500739822164,32
noah,-12.162149001844227,32
pinning,-8.730741699109785,32
synagogue,-7.491400822531432,32
singling,-0.8294016653671861,32
terminating,-6.059834926796611,32
mccabe,-10.474316731560975,32
bolder,1.5816664615122136,32
hush,1.260506980586797,32
interwoven,0.2633403022773564,32
mohammad,-14.918138470966367,32
commemorating,-6.462423839373514,32
inflamed,-3.801612982351799,32
subdued,-6.3724243303295225,32
doha,-10.35775586462114,32
guthrie,-9.33485784707591,32
overcame,1.5428154803812504,32
brownback,-9.22958848043345,32
coma,-4.603278565569781,32
thematic,4.097697856312152,32
tamed,-1.1920495552476496,32
redirected,-5.337658942211419,32
cameo,-4.78269690531306,32
festivities,-9.782129436120158,32
stares,-5.654223786434159,32
addison,-5.2611017329618335,32
rake,-4.155352516099811,32
blends,2.1035349613594008,32
devolve,1.1441803095513023,32
antiabortion,-5.903988485224545,32
equities,4.346022776357131,32
hails,-5.178848565439694,32
crowdfunding,-4.020766070287209,32
autocracy,-0.320820540888235,32
imperiled,-1.2480922520626336,32
fluent,-0.1674481959780678,32
perilously,-3.402870012447238,32
amanda,-9.553006996400654,32
reel,-5.554988612770103,32
barracks,-6.665987767279148,32
lull,-2.819647441559937,32
supervising,-7.833167233504355,32
shorten,-2.523139981291024,32
blowback,-4.044279523892328,32
tamper,-2.6104941383819096,32
gavel,-15.033986763330176,32
dependable,1.964154925080948,32
worm,-0.8698542846832424,32
barcelona,-6.891890271974262,32
unscathed,-5.714580805506557,32
exiting,-4.968804794712924,32
scheming,-5.56453485111706,32
induces,5.368094228673726,32
lancet,-9.399422806687651,32
scratches,0.0022992040030658,32
friendlier,-3.930022058193572,32
edibles,-1.0527420043945312,32
ping,-7.728119533043355,32
binds,3.672448812518269,32
drifted,-2.325615322450176,32
kimmel,-11.305503994692115,32
brandishing,-6.93261508224532,32
emma,-9.081064286874607,32
morphed,-1.1220921211643144,32
shameless,-1.9341075762640685,32
videotaped,-8.642506511649117,32
lurch,-6.914051757659763,32
'there,-4.77366502257064,32
existent,2.854302985593677,32
doubting,2.756318635190837,32
unrepentant,-6.651550479698926,32
bisexual,-0.7214315896853805,32
steeply,5.318008123198524,32
flopped,-11.319303796160966,32
zambia,-4.327088067249861,32
perplexing,-0.7305587721057236,32
dementia,-0.4993039886467159,32
demagogue,-6.1551837543956935,32
traumatized,-3.981054004922044,32
unpatriotic,-0.1651061384472996,32
cakes,-4.470073352800682,32
merciless,0.7772526801563799,32
newsprint,-0.8260074848076329,32
obfuscation,-2.1228977158898488,32
sprinkled,-0.9694002368487418,32
wiggle,-2.110912384465337,32
studded,-5.409584977547638,32
glitch,-1.8583498687949032,32
recovers,-3.4075784366577864,32
strenuous,-3.213744248729199,32
languished,-6.104396849288605,32
wolff,-11.230761538972729,32
udall,-12.565258349175563,32
diners,-6.780561602674425,32
softened,-5.05823925184086,32
amazement,-6.29368657109444,32
conspire,0.9889703178778292,32
loathsome,-1.1158955150749534,32
outweighs,6.098633634392172,32
thoughtless,0.8378499324899167,32
entertainer,-2.823011762578972,32
acolytes,-7.083712610648945,32
exporter,1.1936095774872229,32
enrolling,-2.211255639325828,32
spoof,-2.684415217721835,32
watering,-1.3579194879857823,32
prank,-10.652306692674756,32
clocks,-6.4816597572062165,32
regulars,-12.213323053903878,32
stagnated,0.6851665852591395,32
judgement,1.1831408318830654,32
jockey,-6.257191100623459,32
herring,-4.839379882323556,32
traitor,-3.9748987733619288,32
glittering,-2.1242023152299225,32
woodstock,-8.645055928849615,32
overrule,-6.160652486607432,32
originating,-1.5976070773467654,32
obliterated,0.3475759968277998,32
coakley,-16.483218078501523,32
addled,-3.540220473340014,32
windmills,-4.959428490838036,32
harboring,-4.106748386984691,32
bloodbath,-4.274860573699698,32
activists',-3.718814807070885,32
errant,-5.552787148626521,32
actionable,0.2612819611094892,32
herded,-0.4999638720182702,32
puritanism,0.6390384158585221,32
symbolizes,1.2202635565772653,32
leningrad,-9.838057072134688,32
haitians,1.6631668492918834,32
cholera,-0.9667152443435044,32
bode,-1.0963424996007234,32
repellent,3.528254239470698,32
falsity,0.7768720567692071,32
pilon,-8.474031802732497,32
macintosh,-1.5088309650309384,32
forefathers,0.9978460143320262,32
swapping,-2.914456720347516,32
rocker,-8.547487962350715,32
peasantry,-1.3114086377318015,32
inchoate,2.6979755931533878,32
weinberger,-11.992753392318264,32
destitute,0.2514692516997456,32
simplifying,2.4448777769575827,32
drains,0.5448169093579054,32
soulless,4.938390702358447,32
zinsmeister,-2.942269722581841,32
religiosity,-0.1321164040709845,32
spears,-6.609456130536273,32
synfuels,-4.431359736248851,32
slayer,-3.595130146248266,32
stuffy,-1.5450331420870498,32
gertrude,-3.672448818077101,32
laureates,-7.047065017628484,32
cheerleaders,-6.216107803571504,32
wimp,-5.670816354220733,32
officials',-3.7316763335838914,32
venal,-1.0319699011743069,32
propounded,1.2903239845763892,32
heartened,-6.544890802819282,32
subverting,-0.1682462794706225,32
montessori,-1.234267185907811,32
hays,-8.507595411734655,32
deforestation,4.410972444689833,32
rhyme,0.1128096492029726,32
rediscovery,0.4361856235191226,32
malnutrition,1.4561835448257625,32
reinforcement,6.772332340478897,32
surrounds,2.646413232199848,32
microbes,6.659615718759596,32
towing,-3.693151409504935,32
ious,1.040941187296994,32
marries,-2.088419451378286,32
subtext,-2.8915360684040934,32
eradicating,-1.6232725591398776,32
erodes,7.152750545414165,32
imprecise,0.087318544043228,32
prussian,-2.2176046951208264,32
impropriety,-3.434536790009588,32
measly,-8.6026287865825,32
launcher,0.0392841938883066,32
investors',1.8316588444286024,32
boskin,-7.866110460832715,32
cosmetology,-0.5348940233234316,32
wakefield,-7.734356010885676,32
mascot,-4.498804166447371,32
reacts,2.362555151834385,32
adage,1.5938358401181176,32
ingest,7.175870697014034,32
spade,-7.062092885142192,32
socializing,4.168283671606332,32
peel,-3.5985963521525264,32
discontinued,-8.660154827768565,32
burnt,-1.6800455612246878,32
westmiller,-9.97212119132746,32
delegations,-13.63288431870751,32
'that,-5.538052827352658,32
theses,0.0148580139502882,32
minimizes,3.6135468094144017,32
oasis,0.7809584559872746,32
nonmarket,8.585904003120959,32
economize,5.760245606303215,32
calculators,-0.5371631098096259,32
bountiful,0.3902483151177875,32
dissolving,1.2862515524029732,32
desolate,-1.2619645692175254,32
clique,-4.5596167428884655,32
georgian,-8.376833938527852,32
reductio,-5.346646794583648,32
unthinking,1.4418328244937584,32
whigs,-8.654007259290665,32
diametrically,-0.23554954060819,32
evelyn,-8.106220956964535,32
subterfuge,-0.8090833713067695,32
pratt,-12.381384871900082,32
genomes,5.024779298342764,32
banish,2.877578551182524,32
subsumed,-1.080910282325931,32
stateside,-3.2039829050190747,32
mercenaries,-5.867053535301238,32
stifles,5.809116727672517,32
vandals,-2.668071410153061,32
shred,0.2477439371868968,32
contemptible,1.6217036514426582,32
communicates,4.255029331485275,32
nonmilitary,-2.773545491276309,32
lightweight,-2.1298451048642164,32
purdy,-6.685789851937443,32
cashed,-3.7725898765493184,32
stallone,-8.948437833460048,32
wandered,-3.925375294405967,32
internationalist,-4.779980689054355,32
zionist,-6.509865697473288,32
rigs,1.0022010209504515,32
installments,-6.225068658590317,32
cardinals,-11.123346262378618,32
pertain,2.319296783418394,32
kennedys,-4.519247540156357,32
dimes,-1.637424266897142,32
bulky,-4.196976459817961,32
initiates,-1.054944391187746,32
ayahuasca,-0.4189386814832687,32
appropriateness,3.75423954683356,32
erudite,1.655271832831204,32
fickle,-1.601829469553195,32
fliers,-6.966255326988176,32
hath,-3.28757067094557,32
alma,-5.347087271045893,32
indebtedness,3.924103976110928,32
functionality,3.454976716428064,32
dude,-5.274742179084569,32
smartest,-5.165741973323748,32
mismatch,-0.8933868393360171,32
schulman,-7.293085118755698,32
cecil,-10.292049816111104,32
trampled,-2.95958011620678,32
upkeep,4.8557369308546185,32
lily,-8.469978647102835,32
adjudicated,-3.904511394677684,32
conjured,-0.5413018446997739,32
extravagance,1.3914412726880985,32
aristocrat,-1.4904543769080192,32
chronicling,-0.5148885897360742,32
ferocity,-2.557751408778131,32
serfs,2.612034246441908,32
tasteless,-4.363465956877917,32
misread,-2.0237717838026583,32
suitcase,-3.898806412122213,32
equivalents,-0.5127960513345897,32
overeating,-1.039976700907573,32
chartering,-0.3799258332001045,32
intergovernmental,-10.290489428909495,32
northrop,-6.981628610752523,32
turk,-6.82878836535383,32
rejoinder,-5.1126339728944,32
ondcp,-7.02528647845611,32
fabulously,0.9722456591262016,32
demonic,0.6462628364097327,32
seduce,-0.2517973382491618,32
auctioning,-3.1077161545399576,32
csurka,-14.589349162299186,32
skins,3.4645229070447385,32
proactive,0.4268311758060008,32
jaws,-8.057635987992398,32
walden,-6.0538101309211925,32
beholder,0.8047919432865456,32
rationalized,-1.527765820035711,32
fiduciary,3.955788275343366,32
bootleggers,-3.320342574617825,32
quart,-2.229992959633819,32
rheingold,-2.065836091991514,32
czarist,-7.022174171172082,32
chromium,1.4737505813827738,32
aghast,-4.725634475646075,32
atms,-1.8473009677836671,32
levinson,-8.967047133250162,32
degrade,5.496514186495915,32
euphemistically,-6.780520108295605,32
epitomized,-2.95164043456316,32
tasting,-0.4297686386853456,32
jeffers,1.3615109692327678,32
hovered,-3.7107729117851695,32
cosby,-7.82053174477187,32
unites,1.6355109452269971,32
brutish,1.224606900854269,32
driscoll,-4.705920765758492,32
briefcase,-7.006785637233406,32
gewirth,-0.1596725831041112,32
reprinting,-8.227048130356707,32
enhancements,0.7625757908681408,32
piss,-4.177629949466791,32
neoliberals,-4.841667055618018,32
beatrice,-6.099925959599204,32
sterilized,-1.9352788599790076,32
warhol,-5.486175357596949,32
dopamine,4.13480318733491,32
bastions,0.6757153903599828,32
escrow,-3.4732560229022056,32
inhibits,6.995067580457544,32
radioactivity,3.475014979718253,32
lichtenberg,1.272378190420568,32
meats,2.9278462544316426,32
cohesive,3.034023894229904,32
discourses,1.740406989993062,32
postmodernists,1.172503985464573,32
willey,-8.23806859384058,32
whyte,-5.923798071104102,32
souter,-10.251485884189606,32
quackery,-1.5899804015643897,32
fluctuating,3.736352890729904,32
lessening,4.535209045512602,32
connective,5.6253903962206095,32
sausage,-6.89705756836338,32
phenylalanine,1.938589666504413,32
cysteine,3.546922726382036,32
auditing,-2.800732736941427,32
daschle,-14.736917516915128,32
choir,-6.9399121447931975,32
finale,-6.818250552518293,32
rooftop,-5.1530015545431525,32
jacking,1.420747527910862,32
mozart,0.0642692102119326,32
distracting,-0.3262188686057925,32
equalize,2.8397797800134867,32
ursula,-4.141037893481553,32
structurally,1.7991579975932837,32
ming,-9.462575158053369,32
mosaic,-2.3689339151605964,32
foie,-4.686340555839706,32
unita,-9.065453933319075,32
translators,-2.781266125384718,32
unicef,-10.105465879198164,32
cardiac,-1.171736492076889,32
augment,0.2826747271465137,32
roadway,-4.085125519894064,32
redistributionist,-1.5262443645624444,32
landsat,-4.461291772313416,32
malibu,-8.152700299397111,32
hodgson,-7.61347920447588,32
leone,-10.839042998151854,32
liberland,-8.865531002898933,32
hoppe,-3.796006279764697,32
hibbs,-0.0933563850703649,32
parfrey,-6.176070703426376,32
paey,-4.202628070954233,32
dhlakama,-12.748950004810467,32
skinnerism,4.983507319353521,32
jurca,-1.8689163248054683,32
accessed,-3.900392796378583,31
loeffler,-15.701391448965296,31
beto,-10.455115277902223,31
dillon,-13.70652922661975,31
packet,-5.442655097009265,31
misogyny,1.420903422520496,31
homophobia,-1.1201621570799034,31
nabbed,-8.628299058880657,31
juncture,-5.4118728647590615,31
disparaging,-4.730143858236261,31
ramped,-1.3172516603954136,31
ails,1.0118971460033208,31
stumbles,-5.141555953770876,31
unconnected,1.7376499376259744,31
daca,0.264969733194448,31
windy,-5.382265335065313,31
underlined,-2.48699553264305,31
nigerian,-8.187371207401156,31
cosponsored,-9.43571844662074,31
weaves,0.7687500767642632,31
semiautomatic,-0.904023156967014,31
polarizing,-5.10674764146097,31
envoy,-9.95039442263078,31
chants,-4.600075726862997,31
manhood,-1.739237042143941,31
viktor,-11.71115980669856,31
disqualify,0.903651934757363,31
marjorie,-11.492095362737018,31
inscribed,-0.989074892597273,31
masking,0.8354322842787951,31
wraps,-5.13482285279315,31
astrazeneca,-10.748216329142451,31
reestablish,2.130686670658178,31
console,-0.4729054145282134,31
captors,-3.593491261912277,31
barker,-10.116161088459194,31
quash,-6.097857057466172,31
kane,-8.559555807616562,31
upload,0.2811280624009669,31
revamped,-3.7328644895460457,31
jindal,-14.505097512039356,31
maxine,-8.251634556334466,31
tongues,-0.1353672235272824,31
watchful,-4.254369032278191,31
competitively,2.282783065456897,31
suffocating,-0.5213809492997825,31
platoon,-8.34987901803106,31
disgraceful,-3.4224149296060205,31
rotating,-3.418665741570294,31
digitally,-4.005505113687832,31
winfrey,-7.041162887820974,31
canine,-6.481349544599652,31
descending,-4.686709722096566,31
westchester,-6.906638449581806,31
bravery,-1.98846999485977,31
glasgow,-11.063626502640544,31
tweak,1.1424205510411412,31
tallied,-5.786023063235916,31
tantalizing,-0.4014894847059622,31
brow,3.1856913544470444,31
grumbling,-3.5183424224960618,31
accessory,-1.817372800083831,31
upfront,-0.2869224251480773,31
undeclared,-7.274896419607103,31
wrestle,0.8697623300249688,31
lazarus,-7.226173158735037,31
factored,2.082112333155237,31
shredded,-6.656885674048681,31
padded,-2.3928924875799567,31
endurance,0.9934000530047342,31
germs,3.221969937905669,31
